CODE;MNEMONIC;NAME;DESCRIPTION;GROUP;NSI_ID;STARTED;REVOKED;EXP;PWR_VIS;PWR_READ;PWR_ISS;CXT;LEGAL_RELATIONS;LAW_DETAILS;autokey
BBDOCS_CNTRCT_SALE_SCRTS_CNTRCTSCRTS17;CNTRCTSCRTS17;Заключать и подписывать договоры купли-продажи депозитных и сберегательных сертификатов;Заключать и подписывать договоры купли-продажи депозитных и сберегательных сертификатов;6c0d78fc-7903-4c0b-bd46-bcab6235a344;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTSCRTS17
BBDOCS_CNTRCT_SRVC_NBLMTL_CNTRCTNBLMRL1;CNTRCTNBLMRL1;Заключать и подписывать договоры на привлечение драгоценных металлов;Заключать и подписывать договоры на привлечение драгоценных металлов;fbe2dd7e-8e22-482b-8324-5dab978c5751;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTNBLMRL1
BBDOCS_CNTRCT_SRVC_CRRNC_DOCSCRRNC1;DOCSCRRNC1;Подписывать акты об оказании услуг;Подписывать акты об оказании услуг;c806549e-d6e2-4760-b8f4-0196d8ebedd4;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSCRRNC1
BBDOCS_CNTRCT_INSRNC_PRPRT_DOCSPRPRT5;DOCSPRPRT5;Подписывать распоряжения на страховые выплаты;Подписывать распоряжения на страховые выплаты;3958e91e-7362-4bb5-8a65-072e4f831658;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSPRPRT5
BBDOCS_CNTRCT_SRVC_BLD_CNTRCTBLD21;CNTRCTBLD21;Заключать и подписывать договоры на оказания услуг по осуществлению строительного контроля (надзора);Заключать и подписывать договоры на оказания услуг по осуществлению строительного контроля (надзора);07fefdc1-7917-4b32-85ed-4ffaa4e7f7dd;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTBLD21
BBDOCS_CNTRCT_STRG_BNK_DOCSBNK3;DOCSBNK3;Заключать и подписывать договоры на хранение векселей;Заключать и подписывать договоры на хранение векселей;637119cc-d901-44c4-9ff0-b7468a0e7e63;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSBNK3
BBDOCS_CNTRCT_SALE_DLVR_CNTRCTDLVRGDS6;CNTRCTDLVRGDS6;Заключать и подписывать договоры на приобретение сертификатов;Заключать и подписывать договоры на приобретение сертификатов;669d5cea-1508-4d48-aa06-a341c71795d6;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTDLVRGDS6
BBDOCS_CNTRCT_SRVC_CLTG_CNTRCTCLTGGENERAL;CNTRCTCLTGGENERAL;Заключать и подписывать договоры клиринга;Заключать и подписывать договоры клиринга;1c2adabf-4270-48bf-b8b6-5db1a26f8f01;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTCLTGGENERAL
BBDOCS_CNTRCT_OBLGTN_GRNT_CNTRCTGRNTGENERAL;CNTRCTGRNTGENERAL;Заключать и подписывать договоры о выдачи независимой гарантии;Заключать и подписывать договоры о выдачи независимой гарантии;069d7064-987b-42eb-947c-4216d3decd1d;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTGRNTGENERAL
BBDOCS_CNTRCT_SRVC_SCRTS_DOCSSCRTS34;DOCSSCRTS34;Подписывать, направлять запросы на предоставление выписок по счетам в реестре;Подписывать, направлять запросы на предоставление выписок по счетам в реестре;6c0d78fc-7903-4c0b-bd46-bcab6235a344;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSSCRTS34
BBDOCS_CNTRCT_SRVC_BLD_ADDTNLCNTRCTBLDGENERAL;ADDTNLCNTRCTBLDGENERAL;Заключать и подписывать к договорам услуг/работ, связанных со строительством/эксплуатацией объектов недвижимого имущества, спецификации, дополнительные соглашения (соглашения) об их изменении, расторжении и прекращении;Заключать и подписывать к договорам услуг/работ, связанных со строительством/эксплуатацией объектов недвижимого имущества, спецификации, дополнительные соглашения (соглашения) об их изменении, расторжении и прекращении;07fefdc1-7917-4b32-85ed-4ffaa4e7f7dd;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_ADDTNLCNTRCTBLDGENERAL
BBDOCS_CNTRCT_INSRNC_FRSKS_DOCSFRSKS2;DOCSFRSKS2;Подписывать запросы о предоставлении дополнительных документов и информации, а также связанных с изменением сроков урегулирования убытков;Подписывать запросы о предоставлении дополнительных документов и информации, а также связанных с изменением сроков урегулирования убытков;67c4ac52-5415-4ad9-b1ed-c4ca55c4ad99;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSFRSKS2
BBDOCS_CNTRCT_INSRNC_LBLT_CNTRCTLBLT52;CNTRCTLBLT52;Заключать и подписывать договоры добровольного страхования гражданской ответственности перевозчиков и экспедиторов за причинение вреда третьим лицам;Заключать и подписывать договоры добровольного страхования гражданской ответственности перевозчиков и экспедиторов за причинение вреда третьим лицам;7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTLBLT52
BBDOCS_CNTRCT_TRFFC_PICKUP_CNTRCTPICKUP5;CNTRCTPICKUP5;Заключать и подписывать договоры на доставку и перевозку ценных бумаг;Заключать и подписывать договоры на доставку и перевозку ценных бумаг;16a1e7f6-51d6-493d-b306-8ea9a24ed446;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTPICKUP5
BBDOCS_CNTRCT_INSRNC_STT_CNTRCTSTT4;CNTRCTSTT4;Заключать и подписывать договоры обязательного государственного страхования жизни и здоровья сотрудников органов внутренних дел;Заключать и подписывать договоры обязательного государственного страхования жизни и здоровья сотрудников органов внутренних дел;0ada32c1-6183-40c7-b91f-20bdffce81da;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTSTT4
BBDOCS_CNTRCT_SRVC_HR_DOCSHRGENERAL;DOCSHRGENERAL;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам услуг/работ HR;Подписывать документы, связанные с исполнением/неисполнением обязательств по договорам услуг/работ HR;895a318c-813a-4c16-8a87-01d988872ee9;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSHRGENERAL
BBDOCS_CNTRCT_SRVC_SRVCWRK_CNTRCTSRVC2;CNTRCTSRVC2;Заключать и подписывать договоры возмездного оказания услуг с самозанятыми;Заключать и подписывать договоры возмездного оказания услуг с самозанятыми;9c18d7c3-1d42-4919-8266-baf81d662b07;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTSRVC2
BBDOCS_CNTRCT_INSRNC_STT_CNTRCTSTT6;CNTRCTSTT6;Заключать и подписывать договоры обязательного государственного страхование жизни и здоровья сотрудников органов по контролю за оборотом наркотических средств и психотропных веществ;Заключать и подписывать договоры обязательного государственного страхование жизни и здоровья сотрудников органов по контролю за оборотом наркотических средств и психотропных веществ;0ada32c1-6183-40c7-b91f-20bdffce81da;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTSTT6
BBDOCS_CNTRCT_INSRNC_LBLT_CNTRCTLBLT24;CNTRCTLBLT24;Заключать и подписывать договоры добровольного страхования гражданской ответственности владельцев внутреннего водного транспорта;Заключать и подписывать договоры добровольного страхования гражданской ответственности владельцев внутреннего водного транспорта;7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTLBLT24
BBDOCS_CNTRCT_CNCSSN_FRNCHS_DOCSFRNCHS1;DOCSFRNCHS1;Подписывать акты приема-передачи прав;Подписывать акты приема-передачи прав;2e0ba748-bc42-403b-b085-477eaa3c036d;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_DOCSFRNCHS1
BBDOCS_CNTRCT_INSRNC_LBLT_CNTRCTLBLT39;CNTRCTLBLT39;Заключать и подписывать договоры добровольного страхования гражданской ответственности за причинение вреда третьим лицам при перевозках опасных грузов;Заключать и подписывать договоры добровольного страхования гражданской ответственности за причинение вреда третьим лицам при перевозках опасных грузов;7411436c-0099-4576-99aa-fc1b16f6f222;BB;01.09.2023;;;PUB;"[""P"", ""OA"", ""OB"", ""OL""]";"[""P"", ""OA"", ""OB"", ""OL""]";"{""isRestriction"": false}";;;POWER_PWR_CLASS_MCHD_ANOTHER_CNTRCTLBLT39
